state,state_code,district,district_note,at_large,map_vintage,is_current_map,years_used,n_years,d_share_mean,national_d_share_mean,pvi_pct,pvi_label,total_votes_mean,counties_whole,counties_partial,votes_from_partial_pct_max
Texas,TX,TX-25,,False,2000s,False,2004+2008+2012,3,51.06,51.5,0.22,D+0.2,245937,6,2,59.7
Texas,TX,TX-25,,False,2010s,False,2016+2020,2,51.23,51.71,-3.4,R+3.4,425125,8,3,65.9
Texas,TX,TX-25,,False,2020s,True,2024,1,29.34,49.25,-12.18,R+12.2,327237,9,4,68.0
Texas,TX,TX-26,,False,2000s,False,2004+2008+2012,3,35.91,51.5,-15.54,R+15.5,327562,0,3,100.0
Texas,TX,TX-26,,False,2010s,False,2016+2020,2,43.32,51.71,-9.68,R+9.7,396619,0,2,100.0
Texas,TX,TX-26,,False,2020s,True,2024,1,40.43,49.25,-7.78,R+7.8,379317,1,2,94.6
Texas,TX,TX-27,,False,2000s,False,2004+2008+2012,3,51.6,51.5,-0.68,R+0.7,184424,4,2,39.3
Texas,TX,TX-27,,False,2010s,False,2016+2020,2,38.65,51.71,-10.77,R+10.8,261311,9,4,18.2
Texas,TX,TX-27,,False,2020s,True,2024,1,35.12,49.25,-10.41,R+10.4,286686,13,1,6.7
Texas,TX,TX-28,,False,2000s,False,2004+2008+2012,3,51.85,51.5,2.23,D+2.2,210844,10,2,33.9
Texas,TX,TX-28,,False,2010s,False,2016+2020,2,58.42,51.71,7.5,D+7.5,290220,5,4,66.7
Texas,TX,TX-28,,False,2020s,True,2024,1,50.15,49.25,-0.63,R+0.6,338378,7,2,66.9
Texas,TX,TX-29,,False,2000s,False,2004+2008+2012,3,48.58,51.5,-2.66,R+2.7,156860,0,1,100.0
Texas,TX,TX-29,,False,2010s,False,2016+2020,2,56.59,51.71,8.59,D+8.6,159482,0,1,100.0
Texas,TX,TX-29,,False,2020s,True,2024,1,52.81,49.25,2.92,D+2.9,185827,0,1,100.0
Texas,TX,TX-30,,False,2000s,False,2004+2008+2012,3,54.94,51.5,4.91,D+4.9,252074,0,1,100.0
Texas,TX,TX-30,,False,2010s,False,2016+2020,2,64.89,51.71,14.61,D+14.6,342704,0,1,100.0
Texas,TX,TX-30,,False,2020s,True,2024,1,60.74,49.25,3.52,D+3.5,346139,0,2,100.0
Texas,TX,TX-31,,False,2000s,False,2004+2008+2012,3,37.79,51.5,-13.93,R+13.9,285773,7,1,0.6
Texas,TX,TX-31,,False,2010s,False,2016+2020,2,46.54,51.71,-5.9,R+5.9,359109,2,0,0.0
Texas,TX,TX-31,,False,2020s,True,2024,1,42.91,49.25,-6.98,R+7.0,420434,4,2,84.3
Texas,TX,TX-32,,False,2000s,False,2004+2008+2012,3,54.94,51.5,-2.57,R+2.6,127114,0,1,100.0
Texas,TX,TX-32,,False,2010s,False,2016+2020,2,63.29,51.71,7.28,D+7.3,172396,0,2,100.0
Texas,TX,TX-32,,False,2020s,True,2024,1,59.84,49.25,5.09,D+5.1,130563,0,2,100.0
Texas,TX,TX-33,,False,2010s,False,2016+2020,2,56.4,51.71,8.08,D+8.1,192812,0,2,100.0
Texas,TX,TX-33,,False,2020s,True,2024,1,53.98,49.25,4.08,D+4.1,208503,0,2,100.0
Texas,TX,TX-34,,False,2010s,False,2016+2020,2,55.14,51.71,4.8,D+4.8,181686,8,3,16.2
Texas,TX,TX-34,,False,2020s,True,2024,1,47.25,49.25,-2.1,R+2.1,173386,4,1,23.9
Texas,TX,TX-35,,False,2010s,False,2016+2020,2,64.62,51.71,10.94,D+10.9,186070,0,5,100.0
Texas,TX,TX-35,,False,2020s,True,2024,1,64.29,49.25,7.93,D+7.9,243349,0,4,100.0
Texas,TX,TX-36,,False,2010s,False,2016+2020,2,42.32,51.71,-9.94,R+9.9,425192,8,1,63.7
Texas,TX,TX-36,,False,2020s,True,2024,1,41.13,49.25,-8.69,R+8.7,382158,6,2,69.7
Texas,TX,TX-37,,False,2020s,True,2024,1,69.22,49.25,11.61,D+11.6,124227,0,2,100.0
Texas,TX,TX-38,,False,2020s,True,2024,1,52.81,49.25,-2.68,R+2.7,275591,0,1,100.0
Utah,UT,UT-01,,False,2000s,False,2004+2008+2012,3,28.8,51.5,-22.58,R+22.6,371371,8,2,22.7
Utah,UT,UT-01,,False,2010s,False,2016+2020,2,32.62,51.71,-18.14,R+18.1,272902,9,1,17.1
Utah,UT,UT-01,,False,2020s,True,2024,1,39.1,49.25,-12.56,R+12.6,357596,5,3,41.4
Utah,UT,UT-02,,False,2000s,False,2004+2008+2012,3,32.97,51.5,-15.7,R+15.7,294686,14,2,60.1
Utah,UT,UT-02,,False,2010s,False,2016+2020,2,38.9,51.71,-13.65,R+13.7,485752,10,4,70.1
Utah,UT,UT-02,,False,2020s,True,2024,1,37.42,49.25,-12.55,R+12.6,466067,10,3,59.3
Utah,UT,UT-03,,False,2000s,False,2004+2008+2012,3,25.92,51.5,-23.86,R+23.9,303176,4,3,92.2
Utah,UT,UT-03,,False,2010s,False,2016+2020,2,38.36,51.71,-16.07,R+16.1,296950,5,2,87.1
Utah,UT,UT-03,,False,2020s,True,2024,1,42.74,49.25,-11.12,R+11.1,263053,8,3,73.5
Utah,UT,UT-04,,False,2010s,False,2016+2020,2,43.98,51.71,-9.2,R+9.2,260344,0,4,100.0
Utah,UT,UT-04,,False,2020s,True,2024,1,37.9,49.25,-13.32,R+13.3,401778,1,3,96.8
Virginia,VA,VA-01,,False,2000s,False,2004+2008+2012,3,46.35,51.5,-4.65,R+4.7,357445,17,6,36.5
Virginia,VA,VA-01,,False,2010s,False,2016+2020,2,50.3,51.71,-2.8,R+2.8,440276,18,5,33.9
Virginia,VA,VA-01,,False,2020s,True,2024,1,48.33,49.25,-0.53,R+0.5,410944,14,4,50.4
Virginia,VA,VA-02,,False,2000s,False,2004+2008+2012,3,51.92,51.5,-0.11,R+0.1,282791,3,2,25.3
Virginia,VA,VA-02,,False,2010s,False,2016+2020,2,56.34,51.71,2.23,D+2.2,345900,3,3,31.6
Virginia,VA,VA-02,,False,2020s,True,2024,1,51.34,49.25,2.08,D+2.1,449227,6,2,25.4
Virginia,VA,VA-03,,False,2000s,False,2004+2008+2012,3,62.35,51.5,12.41,D+12.4,320368,3,7,94.7
Virginia,VA,VA-03,,False,2010s,False,2016+2020,2,70.59,51.71,17.26,D+17.3,375263,2,8,97.7
Virginia,VA,VA-03,,False,2020s,True,2024,1,67.71,49.25,15.77,D+15.8,283953,4,2,6.3
Virginia,VA,VA-04,,False,2000s,False,2004+2008+2012,3,47.7,51.5,-4.72,R+4.7,369464,15,4,30.9
Virginia,VA,VA-04,,False,2010s,False,2016+2020,2,49.22,51.71,2.4,D+2.4,419272,14,4,33.7
Virginia,VA,VA-04,,False,2020s,True,2024,1,63.83,49.25,13.19,D+13.2,437947,12,3,54.1
Virginia,VA,VA-05,,False,2000s,False,2004+2008+2012,3,46.29,51.5,-4.45,R+4.5,315466,19,4,14.1
Virginia,VA,VA-05,,False,2010s,False,2016+2020,2,44.78,51.71,-4.61,R+4.6,386448,21,3,10.7
Virginia,VA,VA-05,,False,2020s,True,2024,1,44.15,49.25,-2.9,R+2.9,451683,22,2,8.6
Virginia,VA,VA-06,,False,2000s,False,2004+2008+2012,3,40.19,51.5,-9.54,R+9.5,287871,15,5,25.3
Virginia,VA,VA-06,,False,2010s,False,2016+2020,2,38.44,51.71,-11.26,R+11.3,335687,16,4,19.8
Virginia,VA,VA-06,,False,2020s,True,2024,1,38.19,49.25,-7.62,R+7.6,417987,20,2,12.0
Virginia,VA,VA-07,,False,2000s,False,2004+2008+2012,3,45.44,51.5,-5.7,R+5.7,315672,8,5,57.3
Virginia,VA,VA-07,,False,2010s,False,2016+2020,2,48.07,51.71,-2.22,R+2.2,374446,6,4,57.8
Virginia,VA,VA-07,,False,2020s,True,2024,1,48.62,49.25,1.54,D+1.5,369615,9,1,23.9
Virginia,VA,VA-08,,False,2000s,False,2004+2008+2012,3,66.04,51.5,13.01,D+13.0,284577,3,1,36.6
Virginia,VA,VA-08,,False,2010s,False,2016+2020,2,77.04,51.71,22.76,D+22.8,370284,3,1,42.4
Virginia,VA,VA-08,,False,2020s,True,2024,1,74.82,49.25,20.4,D+20.4,381619,3,1,42.5
Virginia,VA,VA-09,,False,2000s,False,2004+2008+2012,3,38.05,51.5,-6.64,R+6.6,284866,23,4,14.0
Virginia,VA,VA-09,,False,2010s,False,2016+2020,2,29.25,51.71,-16.94,R+16.9,350480,26,3,17.6
Virginia,VA,VA-09,,False,2020s,True,2024,1,27.54,49.25,-14.98,R+15.0,397950,27,2,5.0
Virginia,VA,VA-10,,False,2000s,False,2004+2008+2012,3,51.47,51.5,-2.86,R+2.9,419034,6,4,53.1
Virginia,VA,VA-10,,False,2010s,False,2016+2020,2,62.32,51.71,7.62,D+7.6,576325,5,3,53.7
Virginia,VA,VA-10,,False,2020s,True,2024,1,57.9,49.25,6.43,D+6.4,505172,5,2,40.3
Virginia,VA,VA-11,,False,2000s,False,2004+2008+2012,3,57.22,51.5,3.94,D+3.9,349570,1,3,96.9
Virginia,VA,VA-11,,False,2010s,False,2016+2020,2,69.12,51.71,16.34,D+16.3,233538,1,2,94.6
Virginia,VA,VA-11,,False,2020s,True,2024,1,67.96,49.25,15.11,D+15.1,377833,1,1,96.4
Vermont,VT,VT-AL,,True,2000s,False,2004+2008+2012,3,65.82,51.5,7.03,D+7.0,312215,0,0,0.0
Vermont,VT,VT-AL,,True,2010s,False,2016+2020,2,66.74,51.71,15.39,D+15.4,341248,0,0,0.0
Vermont,VT,VT-AL,,True,2020s,True,2024,1,66.39,49.25,15.05,D+15.1,369422,0,0,0.0
Washington,WA,WA-01,,False,2000s,False,2004+2008+2012,3,59.49,51.5,6.35,D+6.3,124365,0,3,100.0
Washington,WA,WA-01,,False,2010s,False,2016+2020,2,67.91,51.71,11.64,D+11.6,999258,0,4,100.0
Washington,WA,WA-01,,False,2020s,True,2024,1,67.69,49.25,14.4,D+14.4,97086,0,2,100.0
Washington,WA,WA-02,,False,2000s,False,2004+2008+2012,3,59.64,51.5,6.6,D+6.6,660637,4,2,69.4
Washington,WA,WA-02,,False,2010s,False,2016+2020,2,58.69,51.71,8.98,D+9.0,126522,2,3,51.8
Washington,WA,WA-02,,False,2020s,True,2024,1,60.46,49.25,11.68,D+11.7,311675,4,1,12.2
Washington,WA,WA-03,,False,2000s,False,2004+2008+2012,3,51.86,51.5,1.71,D+1.7,373561,5,2,27.6
Washington,WA,WA-03,,False,2010s,False,2016+2020,2,48.54,51.71,-0.65,R+0.7,416170,7,1,11.3
Washington,WA,WA-03,,False,2020s,True,2024,1,50.41,49.25,5.25,D+5.2,468386,6,1,13.3
Washington,WA,WA-04,,False,2000s,False,2004+2008+2012,3,38.9,51.5,-8.21,R+8.2,268828,8,2,0.3
Washington,WA,WA-04,,False,2010s,False,2016+2020,2,39.39,51.71,-5.28,R+5.3,294306,7,1,2.7
Washington,WA,WA-04,,False,2020s,True,2024,1,39.29,49.25,0.23,D+0.2,284815,6,2,1.3
Washington,WA,WA-05,,False,2000s,False,2004+2008+2012,3,44.45,51.5,-5.49,R+5.5,328820,11,1,1.5
Washington,WA,WA-05,,False,2010s,False,2016+2020,2,43.97,51.71,-3.1,R+3.1,365221,9,1,5.9
Washington,WA,WA-05,,False,2020s,True,2024,1,44.17,49.25,0.23,D+0.2,433701,10,2,7.8
Washington,WA,WA-06,,False,2000s,False,2004+2008+2012,3,54.83,51.5,4.96,D+5.0,201614,4,2,44.1
Washington,WA,WA-06,,False,2010s,False,2016+2020,2,54.94,51.71,6.56,D+6.6,311521,4,2,21.6
Washington,WA,WA-06,,False,2020s,True,2024,1,57.32,49.25,8.98,D+9.0,347397,5,1,12.3
Washington,WA,WA-07,,False,2000s,False,2004+2008+2012,3,69.35,51.5,14.81,D+14.8,61466,0,1,100.0
Washington,WA,WA-07,,False,2010s,False,2016+2020,2,76.52,51.71,19.47,D+19.5,71396,0,2,100.0
Washington,WA,WA-07,,False,2020s,True,2024,1,76.75,49.25,22.23,D+22.2,76797,0,1,100.0
Washington,WA,WA-08,,False,2000s,False,2004+2008+2012,3,65.32,51.5,5.2,D+5.2,845561,0,2,100.0
Washington,WA,WA-08,,False,2010s,False,2016+2020,2,66.78,51.71,8.71,D+8.7,847404,2,2,92.9
Washington,WA,WA-08,,False,2020s,True,2024,1,67.7,49.25,12.59,D+12.6,1627147,2,3,95.8
Washington,WA,WA-09,,False,2000s,False,2004+2008+2012,3,60.44,51.5,7.84,D+7.8,142306,0,3,100.0
Washington,WA,WA-09,,False,2010s,False,2016+2020,2,76.22,51.71,19.08,D+19.1,92862,0,2,100.0
Washington,WA,WA-09,,False,2020s,True,2024,1,76.75,49.25,18.96,D+19.0,103902,0,1,100.0
Washington,WA,WA-10,,False,2010s,False,2016+2020,2,57.35,51.71,6.98,D+7.0,177666,0,3,100.0
Washington,WA,WA-10,,False,2020s,True,2024,1,58.5,49.25,9.83,D+9.8,173336,0,2,100.0
Wisconsin,WI,WI-01,,False,2000s,False,2004+2008+2012,3,54.79,51.5,-2.1,R+2.1,494113,3,3,53.6
Wisconsin,WI,WI-01,,False,2010s,False,2016+2020,2,51.34,51.71,-3.82,R+3.8,507746,3,3,53.9
Wisconsin,WI,WI-01,,False,2020s,True,2024,1,54.43,49.25,0.9,D+0.9,455703,2,3,56.5
Wisconsin,WI,WI-02,,False,2000s,False,2004+2008+2012,3,66.38,51.5,11.0,D+11.0,415832,3,3,19.8
Wisconsin,WI,WI-02,,False,2010s,False,2016+2020,2,69.56,51.71,14.49,D+14.5,454102,5,2,11.4
Wisconsin,WI,WI-02,,False,2020s,True,2024,1,69.71,49.25,12.08,D+12.1,492902,4,2,16.5
Wisconsin,WI,WI-03,,False,2000s,False,2004+2008+2012,3,55.11,51.5,4.3,D+4.3,382203,17,2,8.9
Wisconsin,WI,WI-03,,False,2010s,False,2016+2020,2,47.66,51.71,-2.73,R+2.7,358060,12,6,18.7
Wisconsin,WI,WI-03,,False,2020s,True,2024,1,46.39,49.25,-1.54,R+1.5,399744,13,6,16.6
Wisconsin,WI,WI-04,,False,2000s,False,2004+2008+2012,3,66.21,51.5,11.56,D+11.6,223301,0,1,100.0
Wisconsin,WI,WI-04,,False,2010s,False,2016+2020,2,69.93,51.71,14.51,D+14.5,238944,0,1,100.0
Wisconsin,WI,WI-04,,False,2020s,True,2024,1,69.62,49.25,13.41,D+13.4,269646,0,1,100.0
Wisconsin,WI,WI-05,,False,2000s,False,2004+2008+2012,3,41.46,51.5,-8.51,R+8.5,406075,2,3,68.5
Wisconsin,WI,WI-05,,False,2010s,False,2016+2020,2,42.03,51.71,-8.96,R+9.0,370092,2,3,65.8
Wisconsin,WI,WI-05,,False,2020s,True,2024,1,40.2,49.25,-6.64,R+6.6,486465,3,3,14.2
Wisconsin,WI,WI-06,,False,2000s,False,2004+2008+2012,3,46.88,51.5,-6.31,R+6.3,363713,10,1,1.9
Wisconsin,WI,WI-06,,False,2010s,False,2016+2020,2,41.87,51.71,-8.04,R+8.0,381461,8,3,26.5
Wisconsin,WI,WI-06,,False,2020s,True,2024,1,41.47,49.25,-5.5,R+5.5,419530,8,3,27.1
Wisconsin,WI,WI-07,,False,2000s,False,2004+2008+2012,3,52.69,51.5,1.03,D+1.0,358024,17,3,5.7
Wisconsin,WI,WI-07,,False,2010s,False,2016+2020,2,39.94,51.71,-9.47,R+9.5,418558,21,5,14.0
Wisconsin,WI,WI-07,,False,2020s,True,2024,1,38.93,49.25,-6.98,R+7.0,466230,21,5,14.5
Wisconsin,WI,WI-08,,False,2000s,False,2004+2008+2012,3,49.19,51.5,-2.75,R+2.8,373030,12,2,4.5
Wisconsin,WI,WI-08,,False,2010s,False,2016+2020,2,41.72,51.71,-9.14,R+9.1,408133,10,1,4.5
Wisconsin,WI,WI-08,,False,2020s,True,2024,1,41.86,49.25,-4.55,R+4.5,432697,9,2,7.7
West Virginia,WV,WV-01,,False,2000s,False,2004+2008+2012,3,40.16,51.5,-1.39,R+1.4,245607,20,0,0.0
West Virginia,WV,WV-01,,False,2010s,False,2016+2020,2,29.38,51.71,-16.2,R+16.2,258752,20,0,0.0
West Virginia,WV,WV-01,,False,2020s,True,2024,1,27.4,49.25,-19.8,R+19.8,364662,28,0,0.0
West Virginia,WV,WV-02,,False,2000s,False,2004+2008+2012,3,41.98,51.5,-3.97,R+4.0,256967,18,0,0.0
West Virginia,WV,WV-02,,False,2010s,False,2016+2020,2,32.12,51.71,-13.02,R+13.0,267934,17,0,0.0
West Virginia,WV,WV-02,,False,2020s,True,2024,1,29.81,49.25,-18.64,R+18.6,397728,27,0,0.0
West Virginia,WV,WV-03,,False,2000s,False,2004+2008+2012,3,40.92,51.5,0.86,D+0.9,211803,17,0,0.0
West Virginia,WV,WV-03,,False,2010s,False,2016+2020,2,25.06,51.71,-18.96,R+19.0,231309,18,0,0.0
Wyoming,WY,WY-AL,,True,2000s,False,2004+2008+2012,3,30.66,51.5,-20.09,R+20.1,249049,0,0,0.0
Wyoming,WY,WY-AL,,True,2010s,False,2016+2020,2,25.9,51.71,-21.52,R+21.5,266307,0,0,0.0
Wyoming,WY,WY-AL,,True,2020s,True,2024,1,26.52,49.25,-21.05,R+21.1,269048,0,0,0.0
